season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2001,24.0,DAL,NBA,PF,40.0,4.0,10.8,1.5,2.8,0.523,0.0,0.1,0.33299999999999996,1.4,2.7,0.528,0.527,0.4,0.8,0.424,1.0,1.4,2.4,0.7,0.3,0.2,0.4,1.2,3.3,/players/n/najered01.html,Eduardo Nájera
2002,25.0,DAL,NBA,PF,62.0,11.0,21.9,2.4,4.8,0.5,0.0,0.0,0.0,2.4,4.8,0.503,0.5,1.6,2.4,0.6759999999999999,2.4,3.1,5.5,0.6,0.9,0.5,0.6,2.5,6.5,/players/n/najered01.html,Eduardo Nájera
2003,26.0,DAL,NBA,SF,48.0,12.0,23.0,2.7,4.8,0.5579999999999999,0.0,0.0,0.0,2.7,4.8,0.561,0.5579999999999999,1.3,1.9,0.6809999999999999,1.9,2.8,4.6,1.0,0.8,0.5,0.5,2.7,6.7,/players/n/najered01.html,Eduardo Nájera
2004,27.0,DAL,NBA,SF,58.0,7.0,12.4,1.2,2.8,0.444,0.0,0.1,0.5,1.2,2.7,0.44299999999999995,0.451,0.5,0.8,0.652,1.2,1.5,2.7,0.4,0.6,0.3,0.5,1.6,3.0,/players/n/najered01.html,Eduardo Nájera
2005,28.0,GSW,NBA,PF,42.0,4.0,14.5,1.7,4.1,0.40700000000000003,0.1,0.4,0.4,1.5,3.7,0.408,0.424,0.7,1.1,0.644,1.3,1.5,2.8,0.9,0.4,0.2,0.8,1.7,4.2,/players/n/najered01.html,Eduardo Nájera
2005,28.0,DEN,NBA,PF,26.0,0.0,22.1,2.9,5.8,0.5,0.0,0.2,0.0,2.9,5.5,0.521,0.5,1.1,1.8,0.63,1.9,2.9,4.8,1.1,0.9,0.5,1.1,3.0,6.9,/players/n/najered01.html,Eduardo Nájera
2006,29.0,DEN,NBA,PF,64.0,3.0,22.6,2.0,4.7,0.42200000000000004,0.1,0.2,0.33299999999999996,1.9,4.5,0.426,0.429,1.4,1.8,0.7809999999999999,2.0,3.1,5.1,0.8,0.8,0.5,0.8,2.6,5.4,/players/n/najered01.html,Eduardo Nájera
2007,30.0,DEN,NBA,PF,75.0,36.0,22.1,2.7,4.7,0.5760000000000001,0.0,0.2,0.083,2.7,4.6,0.594,0.578,1.2,1.6,0.715,1.7,2.4,4.1,0.9,1.0,0.3,0.7,2.8,6.6,/players/n/najered01.html,Eduardo Nájera
2008,31.0,DEN,NBA,PF,78.0,3.0,21.3,2.2,4.7,0.473,0.7,1.9,0.361,1.6,2.8,0.5479999999999999,0.545,0.8,1.1,0.708,1.4,2.9,4.3,1.2,0.9,0.5,0.8,2.6,5.9,/players/n/najered01.html,Eduardo Nájera
2009,32.0,NJN,NBA,PF,27.0,0.0,11.8,1.2,2.7,0.446,0.2,0.9,0.2,1.0,1.8,0.5710000000000001,0.48,0.3,0.8,0.364,0.6,1.9,2.5,0.7,0.4,0.1,0.7,1.9,2.9,/players/n/najered01.html,Eduardo Nájera
2010,33.0,NJN,NBA,PF,13.0,2.0,15.7,1.5,4.1,0.377,0.2,1.3,0.17600000000000002,1.3,2.8,0.47200000000000003,0.406,0.5,0.9,0.5,0.9,2.0,2.9,1.2,0.7,0.2,0.9,2.5,3.8,/players/n/najered01.html,Eduardo Nájera
2010,33.0,DAL,NBA,PF,33.0,3.0,14.6,1.3,2.8,0.452,0.5,1.4,0.34,0.8,1.4,0.565,0.5379999999999999,0.2,0.4,0.667,0.7,1.7,2.3,0.4,0.5,0.4,0.4,1.8,3.3,/players/n/najered01.html,Eduardo Nájera
2011,34.0,CHA,NBA,PF,31.0,0.0,12.0,0.8,2.3,0.361,0.4,1.1,0.324,0.5,1.2,0.395,0.43799999999999994,0.2,0.4,0.545,0.5,1.0,1.4,0.6,0.4,0.2,0.4,1.7,2.2,/players/n/najered01.html,Eduardo Nájera
2012,35.0,CHA,NBA,PF,22.0,0.0,12.3,1.1,2.9,0.375,0.4,1.3,0.276,0.7,1.6,0.457,0.43799999999999994,0.1,0.2,0.5,0.5,1.8,2.3,0.5,0.9,0.2,0.3,1.8,2.6,/players/n/najered01.html,Eduardo Nájera
