season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1900,23.0,CHI,NBA,PF,71,6,13.7,0.8,1.9,.420,0.0,0.0,0,0.8,1.9,.420,.420,0.6,1.2,.489,1.6,1.9,3.5,0.6,0.4,0.4,0.8,2.4,2.2,/players/r/ruffimi01.html,Michael Ruffin
2001,24.0,CHI,NBA,PF,45,16,19.5,0.9,2.0,.444,0.0,0.0,0,0.9,2.0,.444,.444,0.9,1.7,.506,2.2,3.6,5.8,0.9,0.7,0.8,1.0,2.9,2.6,/players/r/ruffimi01.html,Michael Ruffin
2002,25.0,PHI,NBA,PF,15,0,11.3,0.5,1.7,.269,0.0,0.0,0,0.5,1.7,.269,.269,0.1,0.5,.250,1.5,1.9,3.4,0.3,0.3,0.5,0.7,1.5,1.1,/players/r/ruffimi01.html,Michael Ruffin
2004,27.0,UTA,NBA,PF,41,23,17.9,0.9,2.9,.325,0.0,0.0,0,0.9,2.9,.325,.325,0.4,0.9,.421,1.9,3.1,5.0,1.0,0.5,0.5,1.0,2.5,2.2,/players/r/ruffimi01.html,Michael Ruffin
2005,28.0,WAS,NBA,C,79,7,16.0,0.5,1.3,.414,0.0,0.0,.000,0.5,1.2,.418,.414,0.4,0.8,.433,2.0,2.2,4.2,0.8,0.5,0.5,0.6,2.4,1.4,/players/r/ruffimi01.html,Michael Ruffin
2006,29.0,WAS,NBA,C,76,4,13.3,0.4,1.0,.442,0.0,0.0,.000,0.4,1.0,.453,.442,0.5,1.0,.500,1.6,2.0,3.6,0.4,0.4,0.4,0.5,2.4,1.4,/players/r/ruffimi01.html,Michael Ruffin
2007,30.0,WAS,NBA,PF,30,0,9.0,0.2,0.6,.278,0.0,0.0,0,0.2,0.6,.278,.278,0.2,0.6,.368,1.2,0.9,2.1,0.2,0.2,0.3,0.4,1.4,0.6,/players/r/ruffimi01.html,Michael Ruffin
2008,31.0,MIL,NBA,C,46,2,13.7,0.7,1.3,.532,0.0,0.0,0,0.7,1.3,.532,.532,0.5,1.4,.397,2.0,2.1,4.0,0.5,0.7,0.4,0.4,2.0,2.0,/players/r/ruffimi01.html,Michael Ruffin
2009,32.0,POR,NBA,PF,11,0,3.2,0.2,0.6,.286,0.0,0.0,0,0.2,0.6,.286,.286,0.2,0.2,1.000,0.5,0.5,1.0,0.0,0.3,0.1,0.2,0.6,0.5,/players/r/ruffimi01.html,Michael Ruffin
