season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2011,22.0,ATL,NBA,SG,16.0,0.0,10.0,1.7,4.8,0.35100000000000003,0.6,1.7,0.33299999999999996,1.1,3.1,0.36,0.409,0.3,0.4,0.667,0.6,1.2,1.8,0.9,0.2,0.0,0.9,0.8,4.2,/players/c/crawfjo02.html,Jordan Crawford
2011,22.0,WAS,NBA,SG,26.0,18.0,33.3,6.3,16.3,0.39,0.9,3.9,0.23800000000000002,5.4,12.4,0.43799999999999994,0.418,2.7,3.0,0.885,0.8,2.1,3.0,3.9,1.4,0.1,2.6,1.9,16.3,/players/c/crawfjo02.html,Jordan Crawford
2012,23.0,WAS,NBA,SG,64.0,32.0,27.4,5.5,13.6,0.4,1.2,4.3,0.289,4.2,9.4,0.451,0.446,2.5,3.2,0.7929999999999999,0.7,1.9,2.6,3.0,0.9,0.1,2.2,1.7,14.7,/players/c/crawfjo02.html,Jordan Crawford
2013,24.0,WAS,NBA,SG,43.0,12.0,26.2,4.9,11.8,0.415,1.4,4.0,0.345,3.5,7.8,0.451,0.473,2.0,2.5,0.821,0.7,2.4,3.1,3.7,0.6,0.1,2.3,1.4,13.2,/players/c/crawfjo02.html,Jordan Crawford
2013,24.0,BOS,NBA,SG,27.0,2.0,21.6,3.3,8.0,0.415,0.9,2.8,0.32,2.4,5.3,0.465,0.47,1.6,2.0,0.792,0.5,2.3,2.7,2.5,0.4,0.1,1.6,1.7,9.1,/players/c/crawfjo02.html,Jordan Crawford
2014,25.0,BOS,NBA,PG,39.0,35.0,30.7,4.8,11.7,0.413,1.3,4.0,0.318,3.5,7.6,0.46299999999999997,0.46799999999999997,2.8,3.2,0.873,0.5,2.6,3.1,5.7,0.9,0.1,2.2,1.9,13.7,/players/c/crawfjo02.html,Jordan Crawford
2014,25.0,GSW,NBA,SG,42.0,0.0,15.7,3.3,7.9,0.41700000000000004,1.0,3.0,0.313,2.4,4.9,0.483,0.47700000000000004,0.9,1.0,0.8370000000000001,0.2,1.3,1.5,1.4,0.3,0.0,1.2,1.0,8.4,/players/c/crawfjo02.html,Jordan Crawford
2017,28.0,NOP,NBA,SG,19.0,0.0,23.3,5.5,11.5,0.48200000000000004,1.9,5.0,0.389,3.6,6.5,0.5529999999999999,0.5670000000000001,1.1,1.4,0.769,0.2,1.6,1.8,3.0,0.6,0.1,1.3,1.6,14.1,/players/c/crawfjo02.html,Jordan Crawford
2018,29.0,NOP,NBA,SG,5.0,0.0,10.6,2.4,5.4,0.444,1.6,2.8,0.5710000000000001,0.8,2.6,0.308,0.593,0.2,0.2,1.0,0.4,0.4,0.8,2.6,0.2,0.2,1.0,1.4,6.6,/players/c/crawfjo02.html,Jordan Crawford
