season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1994,24.0,NJN,NBA,C,79,54,24.7,2.1,5.1,.415,0.0,0.1,.167,2.1,5.0,.419,.417,1.5,1.9,.757,2.4,3.9,6.2,1.2,0.9,1.2,0.9,2.2,5.7,/players/b/brownpj01.html,P.J. Brown
1995,25.0,NJN,NBA,C,80,63,30.8,3.2,7.1,.446,0.1,0.3,.167,3.1,6.8,.458,.449,1.7,2.6,.671,2.2,3.9,6.1,1.7,0.9,1.7,1.0,3.3,8.1,/players/b/brownpj01.html,P.J. Brown
1996,26.0,NJN,NBA,C,81,81,36.3,4.4,9.9,.444,0.0,0.2,.200,4.3,9.7,.448,.445,2.5,3.3,.770,2.7,4.3,6.9,2.0,1.0,1.2,1.6,3.1,11.3,/players/b/brownpj01.html,P.J. Brown
1997,27.0,MIA,NBA,PF,80,71,32.4,3.8,8.2,.457,0.0,0.0,.000,3.8,8.2,.459,.457,2.0,2.8,.732,3.0,5.4,8.4,1.2,1.1,1.2,1.4,3.5,9.5,/players/b/brownpj01.html,P.J. Brown
1998,28.0,MIA,NBA,PF,74,74,31.9,3.8,8.0,.471,0.0,0.0,0,3.8,8.0,.471,.471,2.0,2.7,.766,3.2,5.4,8.6,1.4,0.9,1.3,1.3,3.6,9.6,/players/b/brownpj01.html,P.J. Brown
1999,29.0,MIA,NBA,PF,50,50,32.2,4.6,9.5,.480,0.0,0.0,0,4.6,9.5,.480,.480,2.3,2.9,.774,2.3,4.6,6.9,1.3,0.9,1.0,1.4,3.3,11.4,/players/b/brownpj01.html,P.J. Brown
1900,30.0,MIA,NBA,PF,80,80,28.8,4.0,8.4,.480,0.0,0.0,.000,4.0,8.4,.481,.480,1.5,2.0,.755,2.7,4.8,7.5,1.8,0.8,0.8,1.3,3.3,9.6,/players/b/brownpj01.html,P.J. Brown
2001,31.0,CHH,NBA,C,80,79,35.1,3.1,7.0,.444,0.0,0.1,.000,3.1,7.0,.447,.444,2.2,2.6,.852,3.2,6.1,9.3,1.6,1.0,1.2,1.4,3.3,8.5,/players/b/brownpj01.html,P.J. Brown
2002,32.0,CHH,NBA,C,80,80,32.0,3.1,6.6,.474,0.0,0.0,0,3.1,6.6,.474,.474,2.1,2.5,.858,3.4,6.4,9.8,1.3,0.7,1.0,1.1,2.8,8.4,/players/b/brownpj01.html,P.J. Brown
2003,33.0,NOH,NBA,PF,78,78,33.4,4.1,7.7,.531,0.0,0.0,.000,4.1,7.7,.533,.531,2.5,3.0,.836,3.1,5.9,9.0,1.9,0.9,1.0,1.3,2.6,10.7,/players/b/brownpj01.html,P.J. Brown
2004,34.0,NOH,NBA,PF,80,80,34.4,4.2,8.9,.476,0.0,0.0,.000,4.2,8.9,.477,.476,2.0,2.3,.854,3.0,5.7,8.6,1.9,1.0,0.9,1.3,2.5,10.5,/players/b/brownpj01.html,P.J. Brown
2005,35.0,NOH,NBA,PF,82,78,34.4,4.1,9.2,.446,0.0,0.0,0,4.1,9.2,.446,.446,2.6,3.0,.864,3.2,5.7,9.0,2.2,0.9,0.6,1.2,2.8,10.8,/players/b/brownpj01.html,P.J. Brown
2006,36.0,NOK,NBA,C,75,73,31.7,3.6,7.8,.461,0.0,0.0,0,3.6,7.8,.461,.461,1.9,2.2,.827,2.4,4.9,7.3,1.2,0.6,0.7,1.2,2.9,9.0,/players/b/brownpj01.html,P.J. Brown
2007,37.0,CHI,NBA,PF,72,49,20.2,2.4,5.8,.407,0.0,0.0,.000,2.4,5.8,.409,.407,1.3,1.7,.787,1.8,3.0,4.8,0.7,0.3,0.7,1.2,2.6,6.1,/players/b/brownpj01.html,P.J. Brown
2008,38.0,BOS,NBA,PF,18,0,11.6,0.8,2.3,.341,0.0,0.1,.000,0.8,2.2,.350,.341,0.6,0.9,.688,1.6,2.2,3.8,0.6,0.3,0.4,0.6,1.6,2.2,/players/b/brownpj01.html,P.J. Brown
