season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2012,20.0,UTA,NBA,SG,59.0,0.0,15.9,2.6,6.1,0.429,0.3,0.8,0.33299999999999996,2.3,5.3,0.442,0.45,1.8,2.4,0.727,1.0,1.3,2.2,0.9,0.5,0.1,0.9,1.4,7.2,/players/b/burksal01.html,Alec Burks
2013,21.0,UTA,NBA,SG,64.0,0.0,17.8,2.5,6.1,0.42,0.5,1.4,0.359,2.0,4.6,0.439,0.46299999999999997,1.4,2.0,0.713,0.6,1.7,2.3,1.4,0.5,0.2,1.2,1.8,7.0,/players/b/burksal01.html,Alec Burks
2014,22.0,UTA,NBA,SG,78.0,12.0,28.1,4.9,10.7,0.457,0.6,1.8,0.35,4.2,8.8,0.48,0.48700000000000004,3.6,4.8,0.748,0.8,2.5,3.3,2.7,0.9,0.2,1.9,2.4,14.0,/players/b/burksal01.html,Alec Burks
2015,23.0,UTA,NBA,SG,27.0,27.0,33.3,4.5,11.1,0.40299999999999997,1.0,2.5,0.382,3.5,8.6,0.409,0.447,3.9,4.8,0.8220000000000001,0.7,3.5,4.2,3.0,0.6,0.2,1.9,2.4,13.9,/players/b/burksal01.html,Alec Burks
2016,24.0,UTA,NBA,SG,31.0,3.0,25.7,4.4,10.8,0.41,1.0,2.5,0.405,3.4,8.2,0.41200000000000003,0.45799999999999996,3.4,4.5,0.752,0.5,3.0,3.5,2.0,0.6,0.1,1.6,2.3,13.3,/players/b/burksal01.html,Alec Burks
2017,25.0,UTA,NBA,SG,42.0,0.0,15.5,2.4,5.9,0.39899999999999997,0.6,1.8,0.32899999999999996,1.8,4.1,0.43,0.45,1.4,1.9,0.769,0.4,2.5,2.9,0.7,0.4,0.1,0.8,1.2,6.7,/players/b/burksal01.html,Alec Burks
2018,26.0,UTA,NBA,SG,64.0,1.0,16.5,2.7,6.5,0.41100000000000003,0.7,2.2,0.331,1.9,4.3,0.452,0.467,1.7,1.9,0.863,0.3,2.7,3.0,1.0,0.6,0.1,0.9,1.2,7.7,/players/b/burksal01.html,Alec Burks
2019,27.0,UTA,NBA,SG,17.0,0.0,15.8,2.8,6.7,0.41200000000000003,0.9,2.5,0.37200000000000005,1.8,4.2,0.43700000000000006,0.48200000000000004,1.9,2.2,0.868,0.1,1.5,1.6,1.2,0.4,0.2,0.9,1.3,8.4,/players/b/burksal01.html,Alec Burks
2019,27.0,CLE,NBA,SG,34.0,24.0,28.8,4.0,10.0,0.4,1.3,3.5,0.37799999999999995,2.7,6.5,0.41200000000000003,0.466,2.3,2.9,0.8059999999999999,0.8,4.7,5.5,2.9,0.7,0.5,1.4,1.8,11.6,/players/b/burksal01.html,Alec Burks
2019,27.0,SAC,NBA,SG,13.0,0.0,9.8,0.7,1.5,0.45,0.0,0.5,0.0,0.7,1.1,0.643,0.45,0.3,0.4,0.8,0.2,1.5,1.7,0.8,0.6,0.1,0.3,0.5,1.7,/players/b/burksal01.html,Alec Burks
2020,28.0,GSW,NBA,SF,48.0,18.0,29.0,5.1,12.5,0.406,1.8,4.7,0.375,3.3,7.9,0.424,0.47600000000000003,4.2,4.7,0.897,0.8,3.9,4.7,3.1,1.0,0.4,1.6,2.2,16.1,/players/b/burksal01.html,Alec Burks
2020,28.0,PHI,NBA,SG,18.0,1.0,20.2,4.3,9.3,0.461,1.8,4.3,0.41600000000000004,2.5,5.0,0.5,0.557,1.9,2.3,0.8290000000000001,0.6,2.5,3.1,2.1,0.7,0.0,0.8,1.2,12.2,/players/b/burksal01.html,Alec Burks
2021,29.0,NYK,NBA,SG,49.0,5.0,25.6,4.3,10.2,0.42,2.1,5.0,0.415,2.2,5.2,0.425,0.522,2.1,2.4,0.856,0.4,4.2,4.6,2.2,0.6,0.3,1.0,2.1,12.7,/players/b/burksal01.html,Alec Burks
